Frequency (Hz)	Level (dB)
1012.695312	-64.671539
1013.671875	-64.983315
1014.648438	-63.634674
1015.625000	-64.114868
1016.601562	-63.926136
1017.578125	-62.744865
1018.554688	-63.367722
1019.531250	-65.522743
1020.507812	-63.230423
1021.484375	-62.178520
1022.460938	-62.119091
1023.437500	-62.134960
1024.414062	-61.371105
1025.390625	-62.654839
1026.367188	-62.893013
1027.343750	-62.528164
1028.320312	-63.986950
1029.296875	-61.798847
1030.273438	-62.463886
1031.250000	-61.978519
1032.226562	-63.153458
1033.203125	-65.489555
1034.179688	-62.187717
1035.156250	-60.818451
1036.132812	-60.145996
1037.109375	-59.013474
1038.085938	-59.560234
1039.062500	-59.455551
1040.039062	-58.055729
1041.015625	-58.373306
1041.992188	-59.438839
1042.968750	-58.287498
1043.945312	-58.443272
1044.921875	-57.831837
1045.898438	-59.290665
1046.875000	-59.127254
1047.851562	-58.761280
1048.828125	-58.357231
1049.804688	-57.688347
1050.781250	-56.888245
1051.757812	-56.068520
1052.734375	-56.628071
1053.710938	-56.268559
1054.687500	-56.075695
1055.664062	-56.860554
1056.640625	-58.403740
1057.617188	-59.251759
1058.593750	-56.404011
1059.570312	-54.438423
1060.546875	-54.777458
1061.523438	-54.574699
1062.500000	-54.420292
1063.476562	-56.029026
1064.453125	-57.246651
1065.429688	-55.219208
1066.406250	-57.000744
1067.382812	-57.293770
1068.359375	-54.248402
1069.335938	-55.435566
1070.312500	-57.736698
1071.289062	-58.786846
1072.265625	-59.250996
1073.242188	-57.388180
1074.218750	-57.375397
1075.195312	-55.824512
1076.171875	-56.783520
1077.148438	-57.707802
1078.125000	-59.319153
1079.101562	-59.211170
1080.078125	-60.178074
1081.054688	-59.308743
1082.031250	-56.400375
1083.007812	-58.684597
1083.984375	-60.835667
1084.960938	-60.777351
1085.937500	-59.844334
1086.914062	-61.538101
1087.890625	-61.663086
1088.867188	-59.890480
1089.843750	-59.656433
1090.820312	-60.474918
1091.796875	-60.943005
1092.773438	-60.487812
1093.750000	-59.885303
1094.726562	-60.188366
1095.703125	-61.352268
1096.679688	-62.467335
1097.656250	-61.094681
1098.632812	-60.634441
1099.609375	-62.513580
1100.585938	-62.343014
1101.562500	-62.389843
1102.539062	-65.291870
1103.515625	-62.883884
1104.492188	-63.193787
1105.468750	-63.246437
1106.445312	-64.524612
1107.421875	-64.307938
1108.398438	-65.213669
1109.375000	-62.451344
1110.351562	-60.897579
1111.328125	-60.827354
1112.304688	-61.284752
1113.281250	-64.368820
1114.257812	-66.084900
1115.234375	-65.262497
1116.210938	-64.054657
1117.187500	-64.570831
1118.164062	-64.839203
1119.140625	-63.777245
1120.117188	-63.992851
1121.093750	-65.175224
1122.070312	-65.757713
1123.046875	-64.744179
1124.023438	-63.873535
1125.000000	-64.943825
1125.976562	-63.284023
1126.953125	-63.870449
1127.929688	-64.248253
1128.906250	-63.602116
1129.882812	-65.982857
1130.859375	-65.287415
1131.835938	-65.440727
1132.812500	-67.481407
1133.789062	-64.735619
1134.765625	-65.739037
1135.742188	-64.736687
1136.718750	-65.085091
1137.695312	-67.739372
1138.671875	-66.761185
1139.648438	-65.412834
1140.625000	-64.762627
1141.601562	-65.431023
1142.578125	-65.656746
1143.554688	-66.101746
1144.531250	-66.533913
1145.507812	-65.213661
1146.484375	-65.260452
1147.460938	-67.628792
1148.437500	-66.724686
1149.414062	-66.982979
1150.390625	-70.250290
1151.367188	-67.220932
1152.343750	-66.730873
1153.320312	-67.631676
1154.296875	-66.901337
1155.273438	-68.188622
1156.250000	-66.897903
1157.226562	-67.302910
1158.203125	-66.472130
1159.179688	-65.459496
1160.156250	-66.893753
1161.132812	-68.868828
1162.109375	-70.212883
1163.085938	-70.968590
1164.062500	-68.724174
1165.039062	-66.480957
1166.015625	-69.745262
1166.992188	-70.040024
1167.968750	-68.541382
1168.945312	-68.559944
