Frequency (Hz)	Level (dB)
3542.968750	-42.501968
3546.875000	-41.802238
3550.781250	-40.861275
3554.687500	-40.675766
3558.593750	-39.919617
3562.500000	-38.351288
3566.406250	-37.225315
3570.312500	-37.145782
3574.218750	-36.488216
3578.125000	-36.199173
3582.031250	-36.045601
3585.937500	-37.000214
3589.843750	-37.268414
3593.750000	-37.823223
3597.656250	-37.881966
3601.562500	-38.062126
3605.468750	-38.961658
3609.375000	-38.116688
3613.281250	-39.606766
3617.187500	-39.368744
3621.093750	-39.332180
3625.000000	-39.530006
3628.906250	-40.737762
3632.812500	-41.118736
3636.718750	-41.172691
3640.625000	-40.640907
3644.531250	-41.718304
3648.437500	-42.514256
3652.343750	-42.939697
3656.250000	-42.679626
3660.156250	-42.670567
3664.062500	-42.279472
3667.968750	-42.236935
3671.875000	-41.901104
3675.781250	-41.632347
3679.687500	-41.205677
3683.593750	-40.747803
3687.500000	-39.566811
3691.406250	-38.164890
3695.312500	-37.967297
3699.218750	-36.964943
3703.125000	-35.925972
3707.031250	-36.062618
3710.937500	-35.833160
3714.843750	-36.212498
3718.750000	-35.750938
3722.656250	-35.637608
3726.562500	-36.079239
3730.468750	-36.552990
3734.375000	-36.988335
3738.281250	-37.425892
3742.187500	-38.784355
3746.093750	-37.710800
3750.000000	-38.429047
3753.906250	-38.355667
3757.812500	-38.697437
3761.718750	-38.786446
3765.625000	-39.687824
3769.531250	-39.505478
3773.437500	-39.359886
3777.343750	-39.740757
3781.250000	-39.960922
3785.156250	-40.041958
3789.062500	-40.885002
3792.968750	-40.457684
3796.875000	-40.851120
3800.781250	-40.300175
3804.687500	-40.101341
3808.593750	-40.827785
3812.500000	-39.953400
3816.406250	-39.021179
3820.312500	-39.050797
3824.218750	-38.412472
3828.125000	-37.375317
3832.031250	-37.244213
3835.937500	-36.508801
3839.843750	-36.102501
3843.750000	-35.788185
3847.656250	-34.655548
3851.562500	-34.856213
3855.468750	-34.582169
3859.375000	-35.614429
3863.281250	-35.047256
3867.187500	-35.689552
3871.093750	-35.926193
3875.000000	-36.001118
3878.906250	-36.328548
3882.812500	-36.009716
3886.718750	-36.503914
3890.625000	-36.341805
3894.531250	-36.670155
3898.437500	-37.745430
3902.343750	-37.379532
3906.250000	-38.616577
3910.156250	-37.278625
3914.062500	-37.600067
3917.968750	-38.123383
3921.875000	-38.728764
3925.781250	-38.446815
3929.687500	-39.003132
3933.593750	-38.407917
3937.500000	-38.237995
3941.406250	-39.143692
3945.312500	-38.750172
3949.218750	-38.094559
3953.125000	-38.418663
3957.031250	-37.914333
3960.937500	-38.146675
3964.843750	-37.953861
3968.750000	-37.628712
3972.656250	-36.519756
3976.562500	-36.117661
3980.468750	-35.197643
3984.375000	-35.567848
3988.281250	-34.574306
3992.187500	-34.655186
3996.093750	-34.211700
4000.000000	-34.356678
4003.906250	-34.199242
4007.812500	-34.110836
4011.718750	-35.075058
4015.625000	-34.874504
4019.531250	-35.467197
4023.437500	-35.096020
4027.343750	-35.619244
4031.250000	-35.163891
4035.156250	-36.112194
4039.062500	-36.086235
4042.968750	-36.551876
4046.875000	-36.705086
4050.781250	-37.241043
4054.687500	-37.561516
4058.593750	-37.253143
4062.500000	-37.757065
4066.406250	-37.901066
4070.312500	-37.119720
4074.218750	-38.385399
4078.125000	-38.852619
4082.031250	-38.929852
4085.937500	-38.899628
4089.843750	-38.708649
