Frequency (Hz)	Level (dB)
1071.289062	-59.338028
1072.265625	-57.230469
1073.242188	-57.941441
1074.218750	-58.131401
1075.195312	-57.255058
1076.171875	-56.741314
1077.148438	-57.046474
1078.125000	-57.329372
1079.101562	-56.342495
1080.078125	-56.861908
1081.054688	-57.148140
1082.031250	-55.238934
1083.007812	-56.179249
1083.984375	-56.848244
1084.960938	-56.615147
1085.937500	-56.208973
1086.914062	-56.269863
1087.890625	-57.039562
1088.867188	-56.480659
1089.843750	-54.771278
1090.820312	-54.609161
1091.796875	-55.445526
1092.773438	-55.085781
1093.750000	-55.394039
1094.726562	-55.751656
1095.703125	-56.391083
1096.679688	-55.735035
1097.656250	-55.769554
1098.632812	-56.851597
1099.609375	-58.152775
1100.585938	-57.452557
1101.562500	-57.414314
1102.539062	-59.206066
1103.515625	-58.824127
1104.492188	-60.399033
1105.468750	-60.453197
1106.445312	-58.909508
1107.421875	-58.287491
1108.398438	-59.559895
1109.375000	-58.252136
1110.351562	-58.430172
1111.328125	-59.297321
1112.304688	-59.987820
1113.281250	-61.058266
1114.257812	-61.804638
1115.234375	-61.358273
1116.210938	-60.399632
1117.187500	-61.140553
1118.164062	-62.747986
1119.140625	-60.829422
1120.117188	-61.939861
1121.093750	-62.203854
1122.070312	-63.072987
1123.046875	-63.302948
1124.023438	-62.445885
1125.000000	-62.970818
1125.976562	-62.326996
1126.953125	-62.689331
1127.929688	-62.819031
1128.906250	-62.923153
1129.882812	-63.775021
1130.859375	-63.123058
1131.835938	-63.311672
1132.812500	-63.239555
1133.789062	-63.227581
1134.765625	-63.325790
1135.742188	-63.373386
1136.718750	-63.818844
1137.695312	-65.369370
1138.671875	-65.822533
1139.648438	-65.662331
1140.625000	-64.582169
1141.601562	-64.393478
1142.578125	-64.905083
1143.554688	-65.838783
1144.531250	-65.716248
1145.507812	-65.742661
1146.484375	-65.644897
1147.460938	-65.666443
1148.437500	-65.817558
1149.414062	-66.612320
1150.390625	-67.563820
1151.367188	-66.283447
1152.343750	-66.205696
1153.320312	-67.064743
1154.296875	-67.228546
1155.273438	-67.841164
1156.250000	-67.720421
1157.226562	-68.068619
1158.203125	-67.185684
1159.179688	-66.711639
1160.156250	-66.207474
1161.132812	-67.890686
1162.109375	-70.272766
1163.085938	-69.522652
1164.062500	-68.492218
1165.039062	-67.314377
1166.015625	-69.335800
1166.992188	-69.620461
1167.968750	-68.418327
1168.945312	-68.633667
1169.921875	-68.589127
1170.898438	-68.492897
1171.875000	-68.435188
1172.851562	-69.042068
1173.828125	-69.473122
1174.804688	-70.405914
1175.781250	-70.532593
1176.757812	-71.441475
1177.734375	-70.643143
1178.710938	-69.935822
1179.687500	-69.105156
1180.664062	-68.910858
1181.640625	-70.640198
1182.617188	-69.810196
1183.593750	-70.468529
1184.570312	-70.348251
1185.546875	-70.770744
1186.523438	-70.667305
1187.500000	-70.721046
1188.476562	-70.690140
1189.453125	-71.693863
1190.429688	-71.917046
1191.406250	-71.175232
1192.382812	-70.406708
1193.359375	-71.173538
1194.335938	-70.891350
1195.312500	-70.764648
1196.289062	-69.707809
1197.265625	-69.176704
1198.242188	-71.860321
1199.218750	-71.715385
1200.195312	-70.628113
1201.171875	-72.618797
1202.148438	-73.403931
1203.125000	-73.196732
1204.101562	-71.126366
1205.078125	-70.736649
1206.054688	-69.961586
1207.031250	-70.052704
1208.007812	-71.564880
1208.984375	-71.534012
1209.960938	-71.337082
1210.937500	-72.203568
1211.914062	-72.719025
1212.890625	-72.460213
1213.867188	-72.524925
1214.843750	-71.798241
