Frequency (Hz)	Level (dB)
809.570312	-67.151299
810.546875	-67.352112
811.523438	-67.545746
812.500000	-68.135414
813.476562	-67.794853
814.453125	-68.684532
815.429688	-68.218704
816.406250	-66.493340
817.382812	-67.387993
818.359375	-68.652939
819.335938	-68.698822
820.312500	-68.234001
821.289062	-67.823212
822.265625	-68.414406
823.242188	-67.678040
824.218750	-67.751839
825.195312	-67.793442
826.171875	-67.490524
827.148438	-67.644569
828.125000	-67.070610
829.101562	-66.817825
830.078125	-67.309898
831.054688	-67.390312
832.031250	-65.593224
833.007812	-66.356918
833.984375	-67.514755
834.960938	-66.835220
835.937500	-66.879539
836.914062	-66.476532
837.890625	-66.518562
838.867188	-66.921875
839.843750	-66.587341
840.820312	-66.751076
841.796875	-67.059547
842.773438	-66.098511
843.750000	-66.559998
844.726562	-65.785812
845.703125	-65.325424
846.679688	-65.799271
847.656250	-65.279007
848.632812	-64.416359
849.609375	-64.612717
850.585938	-65.177635
851.562500	-64.651207
852.539062	-64.783485
853.515625	-65.282257
854.492188	-65.027306
855.468750	-65.793480
856.445312	-64.282890
857.421875	-63.418068
858.398438	-62.349033
859.375000	-62.909298
860.351562	-63.233402
861.328125	-61.883392
862.304688	-61.893124
863.281250	-62.361664
864.257812	-61.451771
865.234375	-61.841038
866.210938	-61.114071
867.187500	-60.650059
868.164062	-60.122753
869.140625	-60.812569
870.117188	-60.296555
871.093750	-60.169064
872.070312	-58.992184
873.046875	-58.105179
874.023438	-58.640648
875.000000	-58.961319
875.976562	-57.975468
876.953125	-56.991253
877.929688	-56.970268
878.906250	-57.752056
879.882812	-58.214001
880.859375	-58.545139
881.835938	-57.650841
882.812500	-56.330006
883.789062	-56.538048
884.765625	-56.319145
885.742188	-55.962196
886.718750	-55.487602
887.695312	-55.294872
888.671875	-54.301708
889.648438	-53.248558
890.625000	-53.794933
891.601562	-53.610085
892.578125	-53.033333
893.554688	-53.265747
894.531250	-53.197109
895.507812	-52.015602
896.484375	-53.313087
897.460938	-53.938244
898.437500	-54.709858
899.414062	-54.593731
900.390625	-54.297432
901.367188	-55.261749
902.343750	-54.242981
903.320312	-55.161999
904.296875	-55.034122
905.273438	-55.059952
906.250000	-56.357826
907.226562	-57.081253
908.203125	-57.867310
909.179688	-57.923428
910.156250	-57.837139
911.132812	-58.061867
912.109375	-59.192234
913.085938	-59.122711
914.062500	-58.663616
915.039062	-60.149902
916.015625	-60.211514
916.992188	-59.055702
917.968750	-59.764252
918.945312	-61.216278
919.921875	-62.338570
920.898438	-61.292202
921.875000	-61.482155
922.851562	-62.194038
923.828125	-63.563942
924.804688	-63.605038
925.781250	-62.657940
926.757812	-62.062393
927.734375	-62.245934
928.710938	-63.299400
929.687500	-63.130596
930.664062	-63.843273
931.640625	-64.084793
932.617188	-63.843067
933.593750	-65.546745
934.570312	-64.353897
935.546875	-63.586494
936.523438	-63.418804
937.500000	-62.761864
938.476562	-63.148273
939.453125	-64.478294
940.429688	-63.934387
941.406250	-64.682022
942.382812	-64.604958
943.359375	-65.949089
944.335938	-65.640121
945.312500	-65.680870
946.289062	-66.002800
947.265625	-65.754913
948.242188	-67.128548
949.218750	-66.827850
950.195312	-65.163071
951.171875	-65.205086
952.148438	-66.379272
953.125000	-67.008751
954.101562	-67.231461
955.078125	-66.570938
956.054688	-65.904381
957.031250	-67.630692
958.007812	-67.589867
958.984375	-66.300011
959.960938	-66.785278
960.937500	-66.700165
961.914062	-66.016167
962.890625	-66.616684
963.867188	-65.919952
964.843750	-64.702850
965.820312	-64.704079
966.796875	-64.897102
967.773438	-65.908356
968.750000	-68.320572
969.726562	-66.008308
970.703125	-65.669403
971.679688	-66.260780
972.656250	-66.584923
973.632812	-67.104782
974.609375	-67.241470
975.585938	-67.112839
976.562500	-66.336937
977.539062	-65.951630
978.515625	-67.155067
979.492188	-66.246468
980.468750	-67.868050
981.445312	-68.105476
982.421875	-67.617912
983.398438	-67.819237
984.375000	-68.452515
985.351562	-67.014046
986.328125	-66.613884
987.304688	-67.889473
988.281250	-67.099289
989.257812	-68.351006
990.234375	-68.279945
991.210938	-68.720917
992.187500	-69.222908
993.164062	-68.874962
994.140625	-67.357559
995.117188	-67.204361
996.093750	-66.280029
997.070312	-66.876541
998.046875	-67.918999
999.023438	-69.121826
1000.000000	-69.098167
1000.976562	-69.079376
1001.953125	-68.731155
1002.929688	-68.964943
1003.906250	-67.154594
1004.882812	-67.137123
1005.859375	-68.939133
1006.835938	-68.531868
1007.812500	-68.125343
1008.789062	-68.127167
1009.765625	-67.041664
1010.742188	-66.408829
1011.718750	-67.169579
1012.695312	-67.265251
1013.671875	-67.385384
1014.648438	-66.965889
1015.625000	-66.604698
1016.601562	-67.938026
1017.578125	-66.967964
1018.554688	-66.597260
1019.531250	-67.824936
1020.507812	-67.134430
1021.484375	-67.469704
1022.460938	-67.387787
1023.437500	-67.383713
1024.414062	-67.031822
1025.390625	-67.517853
1026.367188	-68.069839
1027.343750	-67.627350
1028.320312	-67.579445
1029.296875	-66.746574
1030.273438	-66.986649
1031.250000	-67.513885
1032.226562	-68.360031
1033.203125	-68.353760
1034.179688	-67.746712
1035.156250	-66.701836
1036.132812	-66.336227
1037.109375	-66.621727
1038.085938	-66.394745
1039.062500	-66.647911
1040.039062	-66.227280
1041.015625	-65.747688
1041.992188	-65.539490
1042.968750	-66.224503
1043.945312	-66.272621
1044.921875	-66.600807
1045.898438	-66.707329
1046.875000	-66.912125
1047.851562	-65.201546
1048.828125	-65.457779
1049.804688	-65.503471
1050.781250	-65.573830
1051.757812	-66.182808
1052.734375	-66.248833
1053.710938	-65.617653
1054.687500	-65.893951
1055.664062	-65.020958
1056.640625	-64.580406
1057.617188	-66.038651
1058.593750	-64.276939
1059.570312	-63.906887
1060.546875	-64.635017
1061.523438	-64.851830
1062.500000	-64.925613
1063.476562	-65.365067
1064.453125	-64.140747
1065.429688	-63.127033
1066.406250	-64.149391
1067.382812	-64.481750
1068.359375	-62.752720
1069.335938	-63.408325
1070.312500	-63.932926
1071.289062	-64.083115
1072.265625	-62.263466
1073.242188	-62.792454
1074.218750	-63.386429
1075.195312	-62.413151
1076.171875	-61.994549
1077.148438	-62.404980
1078.125000	-62.784405
1079.101562	-61.803188
1080.078125	-61.836567
1081.054688	-62.163177
1082.031250	-60.556713
1083.007812	-61.635693
1083.984375	-62.045307
1084.960938	-61.299419
1085.937500	-60.770775
1086.914062	-60.661839
1087.890625	-61.032249
1088.867188	-60.416222
1089.843750	-58.667267
1090.820312	-58.223331
1091.796875	-58.540726
1092.773438	-57.920055
1093.750000	-57.793877
1094.726562	-57.656063
1095.703125	-57.955769
1096.679688	-56.529118
1097.656250	-56.125530
1098.632812	-56.876385
1099.609375	-57.717125
1100.585938	-55.767818
1101.562500	-55.425068
1102.539062	-56.606018
1103.515625	-55.347244
1104.492188	-56.242336
1105.468750	-55.883022
1106.445312	-54.011250
1107.421875	-53.008038
1108.398438	-53.495926
1109.375000	-51.495686
1110.351562	-51.167038
1111.328125	-51.400936
1112.304688	-51.246529
1113.281250	-51.825649
1114.257812	-52.056503
1115.234375	-51.107716
1116.210938	-50.136818
1117.187500	-50.718140
1118.164062	-52.089016
1119.140625	-50.005417
1120.117188	-50.904240
1121.093750	-51.079636
1122.070312	-52.201881
1123.046875	-52.383350
1124.023438	-51.810505
1125.000000	-52.646027
1125.976562	-52.096485
1126.953125	-52.422802
1127.929688	-52.826096
1128.906250	-53.013603
1129.882812	-54.152687
1130.859375	-53.785999
1131.835938	-54.219383
1132.812500	-54.276058
1133.789062	-54.557476
1134.765625	-54.810829
1135.742188	-54.990513
1136.718750	-55.706779
1137.695312	-57.383739
1138.671875	-57.972298
1139.648438	-57.530006
1140.625000	-56.752945
1141.601562	-57.062298
1142.578125	-57.860287
1143.554688	-58.493324
1144.531250	-58.676853
1145.507812	-58.882835
1146.484375	-59.189846
1147.460938	-59.292789
1148.437500	-59.223797
1149.414062	-60.080254
1150.390625	-60.924194
1151.367188	-60.119373
1152.343750	-60.170406
1153.320312	-61.296036
1154.296875	-61.467216
1155.273438	-62.272766
1156.250000	-62.141273
1157.226562	-62.411438
1158.203125	-61.751701
1159.179688	-61.377808
1160.156250	-60.778076
1161.132812	-62.210659
1162.109375	-64.690392
1163.085938	-64.353012
1164.062500	-63.312534
1165.039062	-62.365932
1166.015625	-64.296349
1166.992188	-64.740189
1167.968750	-63.867687
1168.945312	-63.750694
1169.921875	-63.637859
1170.898438	-63.800434
1171.875000	-63.863930
1172.851562	-64.649841
1173.828125	-64.910667
1174.804688	-65.963844
1175.781250	-65.775604
1176.757812	-66.864441
1177.734375	-65.997360
1178.710938	-65.619965
1179.687500	-64.697403
1180.664062	-64.096176
1181.640625	-65.894997
1182.617188	-65.227798
1183.593750	-65.929947
1184.570312	-65.877121
1185.546875	-66.185539
1186.523438	-65.981659
1187.500000	-66.170883
1188.476562	-66.330231
1189.453125	-67.362206
1190.429688	-67.531792
1191.406250	-66.691223
1192.382812	-65.989250
1193.359375	-66.808456
1194.335938	-66.396271
1195.312500	-66.179405
1196.289062	-65.234596
1197.265625	-64.991745
1198.242188	-67.514992
1199.218750	-67.254616
1200.195312	-66.307907
1201.171875	-68.225182
1202.148438	-68.942238
1203.125000	-68.300652
1204.101562	-66.445282
1205.078125	-66.196899
1206.054688	-65.323151
1207.031250	-65.437729
1208.007812	-66.965012
1208.984375	-67.182884
1209.960938	-66.763077
1210.937500	-67.623032
1211.914062	-67.677307
1212.890625	-67.852821
1213.867188	-67.387215
