Frequency (Hz)	Level (dB)
1174.804688	-79.963417
1175.781250	-79.076866
1176.757812	-79.690773
1177.734375	-79.102409
1178.710938	-78.835976
1179.687500	-77.601524
1180.664062	-77.137207
1181.640625	-77.648979
1182.617188	-77.793747
1183.593750	-78.546043
1184.570312	-78.101608
1185.546875	-78.033775
1186.523438	-78.416321
1187.500000	-78.970703
1188.476562	-78.450813
1189.453125	-79.363243
1190.429688	-79.147209
1191.406250	-78.271339
1192.382812	-78.362778
1193.359375	-78.344978
1194.335938	-77.957420
1195.312500	-77.859940
1196.289062	-76.720917
1197.265625	-76.827217
1198.242188	-79.051231
1199.218750	-78.905525
1200.195312	-78.466095
1201.171875	-80.136436
1202.148438	-80.903206
1203.125000	-79.768433
1204.101562	-78.046448
1205.078125	-78.059647
1206.054688	-77.204262
1207.031250	-76.517860
1208.007812	-77.853340
1208.984375	-78.715179
1209.960938	-78.019333
1210.937500	-79.352676
1211.914062	-79.402359
1212.890625	-79.420418
1213.867188	-78.291168
