Frequency (Hz)	Level (dB)
1165.039062	-54.334713
1166.015625	-56.477562
1166.992188	-57.615837
1167.968750	-56.237164
1168.945312	-55.879066
1169.921875	-55.691036
1170.898438	-55.921822
1171.875000	-55.888100
1172.851562	-56.535675
1173.828125	-57.197784
1174.804688	-58.066673
1175.781250	-58.415459
1176.757812	-59.537178
1177.734375	-59.018753
1178.710938	-58.775906
1179.687500	-58.605824
1180.664062	-58.184616
1181.640625	-59.808361
1182.617188	-59.067360
1183.593750	-59.859722
1184.570312	-60.001286
1185.546875	-60.597919
1186.523438	-60.645363
1187.500000	-61.042965
1188.476562	-60.962173
1189.453125	-62.366459
1190.429688	-62.910038
1191.406250	-62.532047
1192.382812	-61.726860
1193.359375	-62.325993
1194.335938	-62.287975
1195.312500	-62.554184
1196.289062	-61.784546
1197.265625	-61.028473
1198.242188	-64.020477
1199.218750	-63.847656
1200.195312	-62.864098
1201.171875	-64.786301
1202.148438	-65.837883
1203.125000	-65.833260
1204.101562	-63.962654
1205.078125	-63.748867
1206.054688	-63.211163
1207.031250	-63.253204
1208.007812	-65.144295
1208.984375	-64.906807
1209.960938	-64.860504
1210.937500	-66.008781
1211.914062	-66.676247
1212.890625	-66.096367
1213.867188	-66.163795
1214.843750	-65.977272
